,_STATE,FMONTH,GENHLTH,PHYSHLTH,MENTHLTH,POORHLTH,MEDCOST1,CHECKUP1,SLEPTIM1,CVDINFR4,CVDCRHD4,CVDSTRK3,ASTHMA3,ASTHNOW,CHCCOPD3,ADDEPEV3,HAVARTH4,DIABETE4,MARITAL,RENTHOM1,EMPLOY1,PREGNANT,BLIND,DECIDE,DIFFWALK,LCSFIRST,LCSLAST,LCSNUMCG,LCSCTSC1,LCSSCNCR,LCSCTWHN,DRNK3GE5,MAXDRNKS,COVIDPOS,COVIDSMP,COVIDPRM,PDIABTS1,PREDIAB2,DIABTYPE,INSULIN1,CHKHEMO3,EYEEXAM1,FEETSORE,COVIDVA1,COVIDNU1,COVIDFS1,COVIDSE1,COPDCOGH,COPDFLEM,COPDBRTH,COPDBTST,COPDSMOK,CNCRDIFF,CNCRAGE,CNCRTYP2,CAREGIV1,CRGVHRS1,CRGVPRB3,SDHSTRE1,MARIJAN1,ASBIRDUC,QSTLANG,MSCODE,_RFHLTH,_PHYS14D,_MENT14D,_HLTHPLN,_TOTINDA,_MICHD,_ASTHMS1,_DRDXAR2,_RACEPR1,_SEX,_AGE_G,HTIN4,WTKG3,_BMI5,_BMI5CAT,_CHLDCNT,_EDUCAG,_INCOMG1,_SMOKER3,_SMOKGRP,_LCSREC,DROCDY4_,_RFDRHV8
HTIN4,-0.011809569083132018,0.0016464080306878908,-0.0648293238783587,-0.04309086386334767,-0.02963824689552192,-0.033249315064189454,0.011734485033646517,0.07572759378185222,-0.014144293733598868,-0.017446831236520518,-0.010514096552231877,0.010103392102400953,0.04670414528271372,0.08040554450185185,0.030761986345712658,0.061557789239907464,0.07723558846718435,0.01880097126336406,-0.008072614418079837,-0.013603248337632491,-0.13733974819931133,0.0067464527226547165,0.0249592130421308,0.024776426631329576,0.06283596007304712,-0.02785954492855901,-0.08576277572323021,0.08581470543417687,-0.03596937850506133,-0.016015263783540734,0.017625522107612826,0.0712278379949108,0.18755708112053165,-0.0052801241008789265,0.019342849527186463,0.028489144422277915,0.05977141904661861,0.029261330406338586,-0.015121059629987601,-0.007500074922311432,-0.008798866933244885,0.0031746103279189793,-0.04310147560703906,0.0341405167347493,-0.048019452697380206,-0.012072015827735637,-0.014294999183664631,0.021321552130295202,-0.006344360080704657,0.08151550852643494,0.001974735280625375,-0.040373500589591965,0.003682186539223632,-0.0006806294732319218,0.1583631226398983,0.013276456273751255,-0.052028742290328646,0.041498610291187656,0.06769901218471774,0.012204363803553856,-0.023946116163673457,-0.09470916301626965,0.01952901341062312,-0.04324103241549888,-0.054964370635767604,-0.04769097413909091,0.0028873261422777256,-0.07268383901564138,-0.016548338671433828,0.05589753174016235,0.10191676681873275,-0.11224195692560356,-0.6943964806850905,-0.10775394683927314,1.0,0.4651301186175191,-0.022113715946350105,0.02047678426873612,0.018732526804365754,0.06637402138729721,0.05483673324167261,-0.036168152153150106,-0.04251959871730441,0.01370544212171358,0.00878562187719124,0.00019404197289610742
WTKG3,0.009024384558771116,-0.006001891452667027,0.1604119531755818,0.06060238644156269,0.05990625271605014,0.07329497799548326,-0.014916805632841267,-0.014087403770890374,-0.053521282417923075,-0.02045464661431597,-0.014735034808525385,-0.004350346436379569,-0.04345393545769638,-0.008993987165095325,-0.013280357347624385,-0.03266011987425368,-0.0533797414839471,-0.13789472823970597,-0.029605107651161096,-0.014406508764319129,-0.08498543887680644,-0.0024551197880403877,2.831320334284925e-05,-0.011935581314140992,-0.08351140392550464,-0.03745974673437874,-0.046644472307858474,0.11059836841308256,-0.04568517710237813,-0.013146199137209094,0.012889166823026738,0.04040048657484326,0.11691476276449923,-0.05549610792651489,-0.02253641949833438,-0.03918049156536879,-0.07308427650920687,-0.13024619038118534,-0.02207639950148371,-0.024419812895509298,-0.014094629444540843,0.024551738456012936,-0.05720031655487282,0.005798764025156105,-0.055715627396648135,-0.010298274700587839,-0.01303952126075437,-0.022555861138489394,-0.04423547731216817,-0.10047436704633224,-0.04104818966106376,-0.06771942097883984,-0.0007801413561188142,-0.05536945324484588,0.06940263216583875,-0.016565303553754556,-0.010394792820622615,0.01222066719110108,-0.018905764505985495,-0.01628993409086518,-0.019297678166757707,-0.05796574852378998,0.037594925248909755,0.07019447317277328,0.0274921485506215,0.004108881658094283,-0.02615007299790213,0.061828151509413974,-0.048077625199056596,-0.037746944261850914,-0.0663791082817479,-0.05137894233506798,-0.3477947141815989,-0.03743359388069401,0.4651301186175191,1.0,0.8595574121530146,0.7433518241963963,0.029172696057455618,-0.02724534111065053,-0.040376882254758106,-0.027871425982861978,-0.031651529228080524,0.048433116051770246,-0.0232004810734418,-0.020508009952829753
_BMI5,0.016418878641510717,-0.0058887569521701676,0.22192722741195245,0.08912455087394679,0.08112056744363286,0.0965401520365175,-0.028287101004555327,-0.05238170439722222,-0.05080531977200796,-0.012297488263559662,-0.00950882699919294,-0.008526945512293018,-0.07636886733146313,-0.05081741081818779,-0.03169435739486646,-0.07301579503556027,-0.09963218449026574,-0.16820117706334073,-0.020032010009617966,0.000578500745110807,-0.021670428166411293,-0.00047758881870340095,-0.015425070416647384,-0.029662698754823854,-0.13331050408083853,-0.027904868882084335,-0.0071438389764784775,0.07314376154637303,-0.03143031007323813,-0.005884246868297187,0.0047404306797171536,0.004890391685864834,0.030021706908686403,-0.06041273469774967,-0.0371822697953272,-0.05486980574234166,-0.11279595356605333,-0.16515859409998207,-0.012625681479828937,-0.02043155210411682,-0.0031201914791205067,0.026374917965733005,-0.03961147249105404,-0.012627007320768035,-0.04067062766582305,-0.002316476952107786,-0.00450423697071013,-0.03675049938078165,-0.045771382990048355,-0.15758727813325027,-0.045574289644301894,-0.05696748664250021,-0.004413869648881737,-0.06272467963077195,-0.01393615199582093,-0.026055230582444324,0.01553610820540016,-0.009762438008321177,-0.06303326616227108,-0.022701508429768882,-0.007979028217453644,0.012154163275785713,0.032553528171413555,0.10869012871555267,0.06500084516749055,0.03436882525471893,-0.02779265362986812,0.11549206229322379,-0.04481974312281353,-0.07573078912560079,-0.12767829050263246,0.020955039345649847,-0.011449870347402566,0.007692488598337768,-0.022113715946350105,0.8595574121530146,1.0,0.8323521629298896,0.028530551641072252,-0.07825632320986381,-0.0861940522116426,-0.011609938552272315,-0.009500310910334746,0.046886261981687306,-0.03287913000814609,-0.024527815125667773
_BMI5CAT,0.016013914325539412,-0.0060888275898892084,0.18487830857859663,0.06081208532166888,0.056751250809702565,0.06945925957932399,-0.015705544434784776,-0.05576505856823635,-0.04674890157459657,-0.01635451679088859,-0.014541113849500902,-0.009421505485099731,-0.05726953269098741,-0.045051240532447454,-0.021123743103265726,-0.0501790465562543,-0.09389850899449305,-0.1572610653568014,-0.05290635765187254,-0.02649169066067566,-0.028988487332718707,-0.004702502260701749,-0.008552178243418456,-0.014689299194675485,-0.09588324272918594,-0.017747941545739814,0.0004687497727419441,0.0759199013371487,-0.03149334314077913,-0.00914270752735154,0.006725508610685973,-0.001816681647220847,0.03164718254731489,-0.05659804944634149,-0.028824782812074803,-0.060457707526201054,-0.11599593858389146,-0.1482569522453153,-0.014645675360340695,-0.01314374935117652,-0.014220928696879274,0.00967459723605842,-0.026692742952242044,-0.01592118124162105,-0.031082391929253397,-0.00040386932847313314,-0.001546450780449531,-0.026400220350155542,-0.035463944490542756,-0.1308228595387214,-0.049790216720407975,-0.03581948184289896,-0.00534006345850881,-0.04322267068455622,-0.01056135382387472,-0.024522060159486263,0.003928843305529567,-0.009587613358780767,-0.030540380249731387,-0.033620475762776277,-0.011178788509203468,0.016242252464893765,0.032862683182554225,0.0733805838379705,0.041274579505233014,0.009591326606742782,-0.03271730417415195,0.08940478783227486,-0.047841134525454125,-0.05673984189042897,-0.11814015428559328,0.01718813517118597,-0.056613628036381834,0.03905271090059794,0.02047678426873612,0.7433518241963963,0.8323521629298896,1.0,0.026117197704841118,-0.0658529499066712,-0.06909991037672766,-0.009349366163332453,-0.00899467927203261,0.04688164861663725,-0.031313744313013404,-0.02456680637603605
_CHLDCNT,-0.011125793893491777,0.0015066111309765507,-0.05112643962720441,-0.06634600528677309,-0.00318408308505064,-0.056270175757273076,-0.006497726848834667,0.0729834551501165,-0.05014831099589754,0.04430908659874085,0.029735767365584094,0.04533061859175572,0.02091373852377568,0.010567287086296482,0.051439160576113134,0.03206232156764149,0.11971072416550606,0.06633457324998457,0.008457134184842417,0.12198699693080625,-0.18508380900864543,0.08571468640670242,0.06860420692940916,0.04407501203745081,0.10520257824652751,-0.04093755536429285,-0.17397309398131797,-0.07377008241556603,0.0506028059138872,-0.012383623857272793,0.0037176171359455685,-0.015492443207075886,0.06448553529628652,-0.011264153341454947,-0.020577815191419276,0.03887869464457179,0.08020246490025901,0.05672267662095467,0.01841125477848554,-0.0043009194032135635,-0.0013134728081929806,0.040363902935357715,-0.015757384322761345,0.12454848568793107,-0.12962627790578624,-0.004145630633253995,-0.014434628598729172,0.04988462252126766,0.0415995179155651,0.06608854783709874,0.03658215087482818,-0.15420486962087265,-0.00027883445316053513,-0.1959481446500353,-0.006668630665306603,0.04002265698259017,0.015580982130883509,-0.0002944995932118028,-0.04647170840069039,0.01194682139495103,0.0011241527472492289,0.06345323680252632,-9.007556705206923e-05,-0.021255096258685695,0.013029357745249104,0.054309794927196335,0.05869804398461294,-0.004639977132616732,0.06930842289598377,0.013445757233640436,0.13575008836759536,0.09785827331207575,-0.0019478137279821022,-0.2504850910040347,0.018732526804365754,0.029172696057455618,0.028530551641072252,0.026117197704841118,1.0,0.017641159552279004,0.19644093258442058,0.3181700335002573,0.052047409732273044,0.020589344560911205,0.31665128441786605,0.3115292632719007
_EDUCAG,-0.007773690847105956,0.009530019759458585,-0.19877210596903158,-0.16782275859059748,-0.1688804831625697,-0.18569148798404975,0.06819750899048423,-0.05117599022100428,0.01477159388557646,0.026256099404390446,0.004486977641363843,0.0532377705468328,0.033597078509922045,0.010871437951558875,0.07810415789815758,0.03967834690272695,0.0625681854714824,0.082279654461453,-0.0701981066487467,-0.018339162892829063,-0.10244071250141287,0.06053177319716843,0.08038225486073053,0.09409584354042057,0.1310308290035375,0.09497278631990964,-0.11610390180476615,-0.05996251347972495,0.034533246654960194,-0.013577469272916955,0.057108946300041256,-0.12612773857316323,-0.12705008718389754,0.04348429271921447,0.031212550541754917,-0.010002633000214383,-0.06111984923629278,0.0190683470280781,-0.0886748767665514,0.019970592875348123,-0.05410621220465774,-0.09859503287667183,0.02434938271149861,-0.05784861225638065,0.13826807788139614,-0.13285877295641943,-0.13099472561489084,0.05898049228248499,0.055557810988795496,0.11382304098257635,0.027872141839433373,-0.15293473225526794,-0.015369603136863383,-0.05414690610070091,0.06880090843181615,-0.002100854773906218,-0.08425916248546002,0.014517518197523348,0.06570559197171051,-0.16765105012187378,0.017939931135922956,-0.17667939323389034,-0.10569601404181148,-0.1258424447481079,-0.08205663812217293,-0.05233523962434058,-0.0543345250368017,-0.13127902238617406,0.059695285644848606,0.02211380443665514,0.06001162760616497,-0.14537114757762562,0.018398125354179142,0.02501034842555403,0.06637402138729721,-0.02724534111065053,-0.07825632320986381,-0.0658529499066712,0.017641159552279004,1.0,0.17837853991450844,0.0868267858848004,0.17769291177333232,0.06094233233450181,-0.0011906642331182024,-0.017509625211166585
_INCOMG1,-0.019622733892885894,0.0031426025803711283,-0.1511838840006579,-0.12356274771734178,-0.11502650444343135,-0.13496112488512363,0.08608284471421773,0.007786186170538986,0.023135282658753514,0.03811727690701353,0.023807416319051297,0.04330280855540407,0.04791628458402003,0.05409008762739119,0.07420003149064523,0.08850087489059817,0.07606601395599567,0.07237906433010405,-0.08781467372694153,0.012804167427251576,-0.09499083023704313,0.07168219597951492,0.07386888522771108,0.09271864944357253,0.12297239602196892,0.009745021117387247,-0.12236030970833682,-0.015432833549867126,0.07276898554752254,0.03419478285266927,0.051756485993758206,-0.06388140646248297,-0.05455525762157481,0.035174585700393196,0.05444278251584971,0.026557109807012345,0.01538880204327928,0.04675638830595164,0.013952643742139047,0.04016514661821633,-0.023223315988039405,-0.034777817685183884,0.05428681604804376,0.026045355107519836,0.05358396984118844,-0.004244517522705749,0.004720740867238245,0.05886166419928996,0.052598070435795646,0.09812364654914796,0.0596984359892667,-0.13745955344402425,0.01848560749483446,0.03201853690329884,0.03308267764142584,0.04159066357038855,0.004855608450817,0.028762177520336288,0.11615088985524072,-0.09097350130665488,0.04112079878240066,-0.08524818959682638,-0.06722605638285199,-0.08637222523210517,-0.04765170114518116,-0.03608190483970728,0.08275607237030554,-0.06305645365196047,0.06342336856240689,0.0494310734471472,0.08273422603252018,-0.0823792548838093,-0.020334079562812593,-0.020493504242267816,0.05483673324167261,-0.040376882254758106,-0.0861940522116426,-0.06909991037672766,0.19644093258442058,0.17837853991450844,1.0,0.24558283953146645,0.133187129744273,0.060167534964129854,0.19725587837598624,0.18724165976533005
_SMOKER3,-0.008170753676100468,0.008065468941556428,-0.08080913707126638,-0.07232696627596896,-0.08375800911475947,-0.07978058657850058,0.03859469153128979,-0.0072367604773711175,0.027162797881617465,0.03856846605676331,0.018219745847460413,0.0329877229008873,0.03555424688211652,0.002714963379448366,0.08240872111436352,0.07224657424961396,0.06411361351618966,0.0296681678919893,0.006827299417396803,0.04481952467546194,-0.030036151385366947,0.06837288020206855,0.07332251640054274,0.09044927380621505,0.09889256903795207,-0.0033172320760130763,-0.16069227145714018,0.05422254094631921,0.09325168818606856,0.0489501280648547,0.13533216520816518,-0.2100775346936464,-0.17697154683838318,0.03665236565775134,0.023639751830771157,0.0027410590056898276,0.0017627027227714231,0.03047357703497833,0.0068188283862180045,0.02025248852795277,-0.004057927367231226,-0.029450730825267817,0.036041300346961375,0.0035742003947458294,0.04747178196966576,-0.008669091495167335,-0.008024477286533606,0.07898398939446977,0.10308026934299006,0.11069491075920503,0.06270304120700051,-0.41455190236485745,-0.002706236334026454,0.06207337427579107,0.04320215028394009,0.06549540535957564,-0.035508118629730696,0.01515543633041604,0.11228790250240114,-0.15762349497135125,0.03922303507389266,0.02928569570334342,-0.039381732592547576,-0.04114430580026966,-0.019044430946105455,-0.02359445885804222,0.05654503481569908,-0.021382843955365115,0.047139729695136016,0.02546925307237036,0.06980991110552015,0.040887708145925676,0.04018708177878353,-0.03844551761229716,-0.036168152153150106,-0.027871425982861978,-0.011609938552272315,-0.009349366163332453,0.3181700335002573,0.0868267858848004,0.24558283953146645,1.0,0.8567915616114016,0.23093016209680353,0.6653959644850487,0.6372301238934335
_SMOKGRP,0.01347915467072623,0.003361000900856478,-0.18438298964761546,-0.17877882169710704,-0.1617262467357518,-0.19326137249939318,0.03479112197247033,-0.01312012137052177,0.03250033870802939,0.04393650740721719,0.004823140732012569,0.0326314842601181,0.019221624641957955,0.012196446990415893,0.1552822216408096,0.06957978208605137,0.09732524295984295,0.05407240610325839,0.016836255911470987,0.0073247059304749835,-0.11320964922848517,-0.010323137633908026,0.03383360194586196,0.052752540690386915,0.10744819502773925,0.1309352252199889,-0.4546919866304414,-0.2238551389419997,0.06976098982512188,0.05351279691713653,0.16263432523918722,-0.23672613456930697,-0.15451762631836266,-0.027263306830389578,0.011941447885669339,0.02020350186279508,0.03051851947953021,0.042227879168323906,-0.022983789722745052,0.011756015878243155,-0.002846233780592386,-0.0707468455568304,0.0483792491400198,-0.022396057971414408,0.02098513773906694,-0.019341875034654066,-0.02101266727719945,0.08489448117098007,0.10889844579311661,0.10534247268870138,0.08948069170201844,-0.5744317547155972,-0.01992707636653613,0.026658440640437778,0.04338070032825523,0.018563343858622586,-0.053098207067587194,0.007255965101098993,0.06959538988436528,-0.15009351181388378,0.033729259415938705,0.06396901982439608,-0.030642794897523626,-0.11555060187495625,-0.07196226076210627,-0.046298160948945954,0.014742367704617919,-0.10268027777276263,0.11727096171543401,0.01808922325309802,0.13393987761240114,0.08107679087039621,0.06618906066394681,-0.1541728180380484,-0.04251959871730441,-0.031651529228080524,-0.009500310910334746,-0.00899467927203261,0.052047409732273044,0.17769291177333232,0.133187129744273,0.8567915616114016,1.0,0.4385883554113339,-0.02117122415336435,-0.030673830815497367
_LCSREC,-0.002716156109776981,-0.012825915556573616,-0.08220524233238986,-0.04076356341325881,-0.02353906622817699,-0.03143513355951995,-0.0032553075744638916,0.04474518509261889,0.0016422314307902818,-0.002063713094020479,-0.005985426580754254,-0.0016925039143051584,-0.003029981290843038,0.028027509130872857,0.1485068007614705,0.015152646708833858,0.0012123059856250866,-0.006097179463230827,-0.023448246117538284,-0.015417479826632574,-0.05226526567377428,0.03944555368522316,0.005258991596018077,0.005117406258477879,0.038375248895592774,0.07056627087123056,-0.30168446946306765,-0.08753330969572334,,0.4496047273341169,0.48633199308339065,-0.04965857628415702,-0.04915289860439891,-0.021845336398083306,-0.015433262395669906,-0.008741066997092282,0.046658839498832004,0.018022878154237674,0.010307449412252595,-0.006164216484008212,0.0037374536525299658,0.03856750376647723,0.021098626258129687,0.025150423599204177,-0.012901296778658292,0.0022456595179321027,0.0006261969030239901,0.018773133086684844,0.06682313128894388,0.07817639489800808,0.05517576958552796,-0.3425663747069046,0.007431363386702482,-0.017388156006621774,-0.016218067663174185,-0.007476761022360687,-0.012208578781740887,-0.00023530990206684904,0.011430440709530771,0.007394396964904966,0.0015521883434593258,0.021037340447479735,-0.0018946316144059611,-0.05718377949568662,-0.019921166037172054,-0.007476538108469476,0.011290221692062138,-0.03912240145174712,0.01613239912831964,0.005337700829665327,0.003990315407066429,0.031200789179634852,-0.0014326161963960089,-0.03419928938374483,0.01370544212171358,0.048433116051770246,0.046886261981687306,0.04688164861663725,0.020589344560911205,0.06094233233450181,0.060167534964129854,0.23093016209680353,0.4385883554113339,1.0,0.00434468611270479,-0.002379318554549607
DROCDY4_,-0.019396166682316317,0.008794016403747634,-0.009126146229155009,0.005864792443123681,0.014833144933426216,0.014686546419327809,0.014683772841021393,0.022540532348344838,0.003497721815066414,0.029322774216434516,0.02049177931707304,0.024942895074914564,0.029210423336129193,0.002835410769618413,0.024642856022415387,0.044228152589933546,0.04170371975417672,0.028628983516278732,0.022452831957118856,0.061981210433359836,-0.00903564863952846,0.08610197927130735,0.060717010062652774,0.06214466291856918,0.057976663615722734,-0.006289706845303307,-0.01417112314795864,-0.005877454361052066,0.06676285967543592,0.01114738131483101,0.022302562664705886,0.43834820872674535,0.2937023164255133,0.11788959751039192,0.020869982747726876,0.005163656283383282,0.01530711207267718,0.03183577298724543,0.03916608178095034,0.016110095704953583,0.00951637274085976,0.013317330786846457,0.01816275147006726,0.09907915379775925,0.007685239237668013,0.021109684746725244,0.01874341147035409,0.023804963612062247,0.013615917610734083,0.039002056512485936,0.028051063765802825,-0.0012618579142519468,0.07883753122670889,0.01530535198983946,-0.001925672513931965,0.09464371122149486,0.04531742529307878,0.012711022345729737,0.04504466814564854,-0.004447832745030173,0.009134120299482818,0.0012465642084810225,-0.031510574217193964,0.0037410513885558776,0.012427090213723587,0.013351809109943656,0.06509575968114435,0.018799159339751393,0.011911367475204914,0.02010984623499115,0.03551402915926421,0.014419845728461854,-0.006799302992972516,-0.014143675469782851,0.00878562187719124,-0.0232004810734418,-0.03287913000814609,-0.031313744313013404,0.31665128441786605,-0.0011906642331182024,0.19725587837598624,0.6653959644850487,-0.02117122415336435,0.00434468611270479,1.0,0.9621291251995338
_RFDRHV8,-0.017388666921121728,0.007766644714053592,0.0012247579167363634,0.014459556011338429,0.02775472841187535,0.024679621247991966,0.01141904155607805,0.029704191800402638,1.5333115391322816e-07,0.0305667297111006,0.022750949939355666,0.02512041139969611,0.027393913418064603,0.005021887525653354,0.023813716385881874,0.04224567102949836,0.044494844988990756,0.025753072624555007,0.03409580466277767,0.07104395960931423,-0.010891046447185066,0.08590216063929865,0.05586210436989448,0.05563074264141878,0.051323448566049625,-0.015477821320175111,-0.014516278837879931,-0.00426107634767038,0.061602592597567375,0.01908259615549583,0.015267501658616426,0.24580502435148444,0.24470451619016878,0.0941365446019527,0.010387144121183335,0.003524606888762933,0.023202615324244013,0.030688474524121084,0.041500101631293695,0.010719592421020349,0.009505714544731186,0.017084905810768273,0.024930611162021905,0.09765869277653634,-0.017746708885214246,0.044361063708378834,0.042255562028135615,0.013707885637095796,0.003474326680693142,0.017572491991201342,0.024281427985656644,0.0011690446844291821,0.08661672973490744,0.006153764199042905,-0.025784320844008304,0.08416877222578889,0.05379335727610121,0.0014004874918882037,0.018330030254561376,0.013354956941524236,0.005927354959544753,0.01727391343354016,-0.028741726307102953,0.011218600469116819,0.02006534816396288,0.022751614710230093,0.07029085409770161,0.026490163026612442,0.012602106756792932,0.019164082661021035,0.037741789137341705,0.029645433827593715,-0.001085297145963889,-0.02705197749550382,0.00019404197289610742,-0.020508009952829753,-0.024527815125667773,-0.02456680637603605,0.3115292632719007,-0.017509625211166585,0.18724165976533005,0.6372301238934335,-0.030673830815497367,-0.002379318554549607,0.9621291251995338,1.0
